t_us,x,y,z,qw,qx,qy,qz
1532402929629675,405.591149,1164.887433,0.000000,0.583452,-0.000567,0.011446,-0.812067
1532402929637525,405.570110,1164.825962,0.000000,0.583438,-0.000604,0.011460,-0.812077
1532402929639084,405.565931,1164.813754,0.000000,0.583435,-0.000611,0.011463,-0.812079
1532402929647423,405.543605,1164.748540,0.000000,0.583423,-0.000612,0.011451,-0.812088
1532402929647468,405.543443,1164.748105,0.000000,0.583421,-0.000651,0.011478,-0.812089
1532402929654844,405.523819,1164.690699,0.000000,0.583416,-0.000602,0.011415,-0.812093
1532402929662460,405.503498,1164.631341,0.000000,0.583410,-0.000591,0.011376,-0.812098
1532402929670339,405.482503,1164.569665,0.000000,0.583438,-0.000574,0.011339,-0.812079
1532402929677893,405.462393,1164.510396,0.000000,0.583482,-0.000524,0.011282,-0.812048
1532402929685672,405.441684,1164.449361,0.000000,0.583528,-0.000465,0.011219,-0.812016
1532402929687525,405.436755,1164.434816,0.000000,0.583541,-0.000449,0.011204,-0.812007
1532402929689809,405.430679,1164.416886,0.000000,0.583557,-0.000429,0.011184,-0.811995
1532402929697423,405.410429,1164.357115,0.000000,0.583611,-0.000349,0.011117,-0.811957
1532402929697797,405.409406,1164.354227,0.000000,0.583599,-0.000363,0.011118,-0.811966
1532402929698339,405.407993,1164.349924,0.000000,0.583617,-0.000339,0.011109,-0.811953
1532402929699442,405.405060,1164.341265,0.000000,0.583625,-0.000327,0.011099,-0.811947
1532402929714137,405.366210,1164.226480,0.000000,0.583728,-0.000177,0.011003,-0.811875
1532402929747560,405.279969,1163.973435,0.000000,0.583917,0.000081,0.010825,-0.811741
1532402929754844,405.261496,1163.919382,0.000000,0.583955,0.000101,0.010877,-0.811713
1532402929755654,405.259439,1163.913365,0.000000,0.583959,0.000103,0.010881,-0.811710
1532402929760065,405.248238,1163.880598,0.000000,0.583981,0.000115,0.010905,-0.811694
1532402929762460,405.242156,1163.862807,0.000000,0.583994,0.000122,0.010923,-0.811685
1532402929768380,405.227156,1163.818897,0.000000,0.584024,0.000140,0.010968,-0.811662
1532402929770339,405.222207,1163.804394,0.000000,0.584034,0.000149,0.010980,-0.811655
1532402929777893,405.203118,1163.748469,0.000000,0.584073,0.000192,0.011020,-0.811626
1532402929779852,405.198167,1163.733965,0.000000,0.584084,0.000204,0.011031,-0.811618
1532402929787525,405.178830,1163.677366,0.000000,0.584117,0.000240,0.011064,-0.811594
1532402929788928,405.175329,1163.667146,0.000000,0.584119,0.000247,0.011069,-0.811593
1532402929797423,405.154119,1163.605268,0.000000,0.584131,0.000277,0.011091,-0.811584
1532402929797868,405.152632,1163.600589,0.000000,0.584177,0.000287,0.011106,-0.811550
1532402929826759,405.080961,1163.391942,0.000000,0.584181,0.000381,0.011136,-0.811547
1532402929834879,405.060314,1163.332861,0.000000,0.584217,0.000431,0.011105,-0.811521
1532402929843418,405.038602,1163.270730,0.000000,0.584256,0.000490,0.011046,-0.811494
1532402929847656,405.027827,1163.239894,0.000000,0.584275,0.000519,0.011007,-0.811481
1532402929854844,405.009650,1163.187721,0.000000,0.584304,0.000556,0.010974,-0.811460
1532402929855090,405.009027,1163.185934,0.000000,0.584305,0.000557,0.010973,-0.811460
1532402929859296,404.998375,1163.155388,0.000000,0.584323,0.000577,0.010958,-0.811447
1532402929863782,404.987013,1163.122807,0.000000,0.584341,0.000605,0.010944,-0.811434
1532402929870339,404.970229,1163.074735,0.000000,0.584346,0.000645,0.010932,-0.811430
1532402929877893,404.950798,1163.019148,0.000000,0.584342,0.000677,0.010960,-0.811433
1532402929887525,404.926032,1162.948286,0.000000,0.584337,0.000719,0.010997,-0.811436
1532402929897423,404.900653,1162.875514,0.000000,0.584333,0.000737,0.011080,-0.811438
1532402929897951,404.899127,1162.871557,0.000000,0.584331,0.000765,0.011038,-0.811440
1532402929901235,404.890871,1162.847488,0.000000,0.584332,0.000742,0.011115,-0.811438
1532402929904964,404.881299,1162.820073,0.000000,0.584330,0.000735,0.011155,-0.811439
1532402929909934,404.868584,1162.783644,0.000000,0.584332,0.000725,0.011207,-0.811437
1532402929912460,404.862123,1162.765139,0.000000,0.584333,0.000720,0.011234,-0.811436
1532402929912929,404.860923,1162.761703,0.000000,0.584333,0.000719,0.011239,-0.811436
1532402929920339,404.841958,1162.707419,0.000000,0.584336,0.000705,0.011318,-0.811433
1532402929927893,404.822762,1162.652085,0.000000,0.584369,0.000682,0.011394,-0.811408
1532402929930025,404.817410,1162.636468,0.000000,0.584392,0.000672,0.011412,-0.811391
1532402929933267,404.809272,1162.612719,0.000000,0.584427,0.000657,0.011436,-0.811366
1532402929937525,404.798586,1162.581525,0.000000,0.584472,0.000636,0.011468,-0.811332
1532402929947423,404.773757,1162.509022,0.000000,0.584578,0.000622,0.011506,-0.811256
1532402929948275,404.771619,1162.502761,0.000000,0.584587,0.000622,0.011508,-0.811249
1532402929971257,404.714513,1162.336719,0.000000,0.584785,0.000621,0.011639,-0.811104
1532402929980219,404.692776,1162.273754,0.000000,0.584821,0.000692,0.011673,-0.811078
1532402929987924,404.674121,1162.219701,0.000000,0.584851,0.000749,0.011693,-0.811056
1532402929998033,404.649561,1162.148599,0.000000,0.584893,0.000822,0.011717,-0.811025
1532402929999665,404.645804,1162.137589,0.000000,0.584892,0.000759,0.011730,-0.811026
1532402930004844,404.633312,1162.101370,0.000000,0.584910,0.000757,0.011752,-0.811013
1532402930009739,404.621529,1162.067160,0.000000,0.584927,0.000753,0.011775,-0.811000
1532402930012460,404.614980,1162.048146,0.000000,0.584937,0.000751,0.011787,-0.810993
1532402930020339,404.596013,1161.993090,0.000000,0.584964,0.000746,0.011824,-0.810972
1532402930027893,404.577795,1161.939897,0.000000,0.585000,0.000737,0.011844,-0.810946
1532402930037525,404.554495,1161.871031,0.000000,0.585067,0.000743,0.011825,-0.810898
1532402930045604,404.534961,1161.813267,0.000000,0.585124,0.000770,0.011814,-0.810858
1532402930047423,404.530571,1161.800272,0.000000,0.585134,0.000777,0.011812,-0.810850
1532402930048380,404.528248,1161.793414,0.000000,0.585144,0.000781,0.011810,-0.810843
1532402930054821,404.512718,1161.747417,0.000000,0.585178,0.000774,0.011870,-0.810818
1532402930057916,404.505250,1161.725304,0.000000,0.585196,0.000769,0.011902,-0.810804
1532402930079035,404.454523,1161.574928,0.000000,0.585434,0.000706,0.012133,-0.810629
1532402930080403,404.451247,1161.565202,0.000000,0.585453,0.000699,0.012147,-0.810615
1532402930098120,404.408828,1161.439208,0.000000,0.585700,0.000597,0.012294,-0.810435
1532402930104844,404.392926,1161.391786,0.000000,0.585800,0.000533,0.012331,-0.810362
1532402930112460,404.374813,1161.337829,0.000000,0.585906,0.000467,0.012389,-0.810284
1532402930120339,404.356086,1161.282010,0.000000,0.586016,0.000400,0.012449,-0.810204
1532402930121743,404.352750,1161.272063,0.000000,0.586035,0.000388,0.012459,-0.810190
1532402930127638,404.338607,1161.230037,0.000000,0.586096,0.000336,0.012498,-0.810145
1532402930127893,404.337984,1161.228199,0.000000,0.586097,0.000334,0.012499,-0.810144
1532402930130663,404.331222,1161.208233,0.000000,0.586108,0.000320,0.012508,-0.810136
1532402930137525,404.314470,1161.158773,0.000000,0.586136,0.000293,0.012524,-0.810116
1532402930147423,404.290318,1161.087447,0.000000,0.586174,0.000293,0.012541,-0.810088
1532402930152601,404.277666,1161.050106,0.000000,0.586196,0.000295,0.012550,-0.810072
1532402930154524,404.273026,1161.036339,0.000000,0.586196,0.000297,0.012537,-0.810073
1532402930154844,404.272246,1161.034036,0.000000,0.586196,0.000297,0.012537,-0.810072
1532402930155470,404.270722,1161.029530,0.000000,0.586198,0.000297,0.012536,-0.810070
1532402930162460,404.253693,1160.979222,0.000000,0.586220,0.000294,0.012531,-0.810055
1532402930170339,404.234542,1160.922575,0.000000,0.586249,0.000279,0.012522,-0.810034
1532402930187525,404.192982,1160.799340,0.000000,0.586328,0.000216,0.012464,-0.809978
1532402930191353,404.184005,1160.772327,0.000000,0.586360,0.000191,0.012457,-0.809955
1532402930197423,404.169773,1160.729491,0.000000,0.586412,0.000144,0.012448,-0.809918
1532402930198211,404.166878,1160.722330,0.000000,0.586364,0.000165,0.012433,-0.809953
1532402930200558,404.162424,1160.707366,0.000000,0.586438,0.000121,0.012444,-0.809899
1532402930203504,404.155519,1160.686575,0.000000,0.586463,0.000093,0.012444,-0.809880
1532402930224297,404.106559,1160.538474,0.000000,0.586642,-0.000104,0.012448,-0.809751
1532402930230460,404.092048,1160.494531,0.000000,0.586695,-0.000156,0.012446,-0.809712
1532402930248551,404.049469,1160.365527,0.000000,0.586851,-0.000298,0.012495,-0.809598
1532402930254844,404.034543,1160.320012,0.000000,0.586896,-0.000355,0.012530,-0.809565
1532402930262460,404.016531,1160.265181,0.000000,0.586954,-0.000419,0.012558,-0.809523
1532402930265680,404.008920,1160.242005,0.000000,0.586979,-0.000443,0.012564,-0.809505
1532402930270339,403.997933,1160.208522,0.000000,0.587014,-0.000477,0.012568,-0.809479
1532402930275676,403.985349,1160.170166,0.000000,0.587054,-0.000510,0.012561,-0.809450
1532402930277659,403.980673,1160.155915,0.000000,0.587068,-0.000523,0.012558,-0.809440
1532402930277893,403.980122,1160.154233,0.000000,0.587070,-0.000524,0.012558,-0.809438
1532402930287525,403.957426,1160.085215,0.000000,0.587124,-0.000584,0.012543,-0.809400
1532402930297423,403.934126,1160.015001,0.000000,0.587116,-0.000628,0.012488,-0.809406
1532402930298286,403.932056,1160.007664,0.000000,0.587223,-0.000652,0.012525,-0.809328
1532402930299372,403.929536,1160.001176,0.000000,0.587114,-0.000637,0.012476,-0.809408
1532402930305561,403.914955,1159.957275,0.000000,0.587109,-0.000656,0.012431,-0.809412
1532402930335703,403.844459,1159.743626,0.000000,0.587225,-0.000745,0.012207,-0.809331
1532402930345199,403.822487,1159.676215,0.000000,0.587362,-0.000750,0.012130,-0.809233
1532402930348366,403.815172,1159.653766,0.000000,0.587403,-0.000747,0.012103,-0.809203
1532402930348819,403.814113,1159.650510,0.000000,0.587414,-0.000747,0.012099,-0.809196
1532402930354844,403.800218,1159.607851,0.000000,0.587487,-0.000738,0.012076,-0.809143
1532402930362460,403.782642,1159.553862,0.000000,0.587585,-0.000734,0.012063,-0.809072
1532402930370339,403.764488,1159.498054,0.000000,0.587684,-0.000744,0.012071,-0.809000
1532402930374310,403.755348,1159.469945,0.000000,0.587733,-0.000762,0.012084,-0.808964
1532402930377893,403.747103,1159.444580,0.000000,0.587778,-0.000777,0.012096,-0.808932
1532402930380505,403.741093,1159.426088,0.000000,0.587810,-0.000789,0.012105,-0.808908
1532402930387525,403.724955,1159.376411,0.000000,0.587896,-0.000830,0.012125,-0.808845
1532402930397423,403.702247,1159.306452,0.000000,0.588018,-0.000872,0.012129,-0.808756
1532402930398384,403.699980,1159.299490,0.000000,0.588030,-0.000895,0.012155,-0.808747
1532402930404844,403.685230,1159.253992,0.000000,0.588110,-0.000910,0.012119,-0.808690
1532402930411413,403.670038,1159.207688,0.000000,0.588131,-0.000949,0.012102,-0.808674
1532402930412460,403.667614,1159.200311,0.000000,0.588134,-0.000955,0.012099,-0.808673
1532402930420339,403.649367,1159.144793,0.000000,0.588152,-0.001001,0.012079,-0.808660
1532402930420775,403.648357,1159.141721,0.000000,0.588153,-0.001003,0.012078,-0.808659
1532402930423374,403.642335,1159.123407,0.000000,0.588159,-0.001018,0.012072,-0.808655
1532402930427893,403.631906,1159.091563,0.000000,0.588173,-0.001041,0.012060,-0.808645
1532402930437525,403.609745,1159.023682,0.000000,0.588210,-0.001078,0.012047,-0.808618
1532402930444347,403.594049,1158.975605,0.000000,0.588236,-0.001086,0.012041,-0.808599
1532402930447423,403.586982,1158.953950,0.000000,0.588248,-0.001088,0.012038,-0.808590
1532402930448697,403.584041,1158.944949,0.000000,0.588253,-0.001089,0.012037,-0.808587
1532402930454722,403.570230,1158.902609,0.000000,0.588275,-0.001088,0.012013,-0.808571
1532402930485671,403.499278,1158.685034,0.000000,0.588394,-0.001221,0.011896,-0.808486
1532402930490790,403.487170,1158.648323,0.000000,0.588416,-0.001266,0.011877,-0.808470
1532402930493184,403.481508,1158.631154,0.000000,0.588426,-0.001293,0.011872,-0.808463
1532402930498474,403.469979,1158.595146,0.000000,0.588443,-0.001352,0.011861,-0.808450
1532402930504844,403.453926,1158.547534,0.000000,0.588477,-0.001423,0.011857,-0.808426
1532402930512460,403.435893,1158.492940,0.000000,0.588510,-0.001508,0.011858,-0.808402
1532402930519397,403.419452,1158.443226,0.000000,0.588540,-0.001585,0.011859,-0.808379
1532402930520339,403.417219,1158.436476,0.000000,0.588544,-0.001595,0.011859,-0.808376
1532402930527893,403.399296,1158.382355,0.000000,0.588581,-0.001683,0.011861,-0.808350
1532402930530554,403.392975,1158.363302,0.000000,0.588597,-0.001706,0.011860,-0.808338
1532402930537525,403.376418,1158.313387,0.000000,0.588637,-0.001752,0.011851,-0.808308
1532402930547423,403.352945,1158.242564,0.000000,0.588694,-0.001805,0.011859,-0.808267
1532402930548240,403.350975,1158.236661,0.000000,0.588700,-0.001809,0.011860,-0.808262
1532402930561480,403.319729,1158.142200,0.000000,0.588768,-0.001930,0.011923,-0.808212
1532402930565533,403.310152,1158.113262,0.000000,0.588789,-0.001973,0.011946,-0.808196
1532402930568466,403.303240,1158.092369,0.000000,0.588806,-0.002004,0.011963,-0.808183
1532402930591237,403.249400,1157.929431,0.000000,0.588943,-0.002310,0.012036,-0.808081
1532402930598541,403.232364,1157.878137,0.000000,0.588979,-0.002424,0.012054,-0.808055
1532402930604844,403.216956,1157.830923,0.000000,0.589036,-0.002431,0.012110,-0.808013
1532402930605615,403.215118,1157.825342,0.000000,0.589041,-0.002437,0.012115,-0.808009
1532402930612460,403.198850,1157.775932,0.000000,0.589088,-0.002491,0.012167,-0.807974
1532402930620339,403.180127,1157.719059,0.000000,0.589141,-0.002552,0.012227,-0.807933
1532402930627893,403.162307,1157.664637,0.000000,0.589187,-0.002621,0.012291,-0.807899
1532402930631483,403.153956,1157.638873,0.000000,0.589203,-0.002653,0.012330,-0.807887
1532402930635421,403.144797,1157.610610,0.000000,0.589221,-0.002690,0.012374,-0.807873
1532402930637525,403.139904,1157.595510,0.000000,0.589230,-0.002710,0.012398,-0.807866
1532402930638135,403.138485,1157.591132,0.000000,0.589233,-0.002716,0.012405,-0.807864
1532402930647423,403.116909,1157.524530,0.000000,0.589273,-0.002789,0.012501,-0.807833
1532402930648325,403.114787,1157.517999,0.000000,0.589278,-0.002796,0.012510,-0.807828
1532402930654844,403.099734,1157.471466,0.000000,0.589301,-0.002840,0.012557,-0.807811
1532402930662460,403.082104,1157.417010,0.000000,0.589329,-0.002888,0.012609,-0.807790
1532402930664426,403.077552,1157.402952,0.000000,0.589336,-0.002900,0.012622,-0.807784
1532402930670339,403.063748,1157.361152,0.000000,0.589362,-0.002930,0.012656,-0.807764
1532402930677893,403.046084,1157.307874,0.000000,0.589396,-0.002949,0.012686,-0.807739
1532402930680594,403.039767,1157.288824,0.000000,0.589409,-0.002951,0.012700,-0.807730
1532402930697423,403.000470,1157.170456,0.000000,0.589482,-0.002936,0.012791,-0.807675
1532402930698664,402.997504,1157.161379,0.000000,0.589491,-0.002933,0.012798,-0.807668
1532402930705643,402.981290,1157.112715,0.000000,0.589518,-0.002909,0.012834,-0.807648
1532402930710778,402.969378,1157.076745,0.000000,0.589542,-0.002889,0.012860,-0.807630
1532402930712895,402.964467,1157.061916,0.000000,0.589553,-0.002880,0.012871,-0.807622
1532402930733920,402.915699,1156.914706,0.000000,0.589641,-0.002773,0.012947,-0.807557
1532402930748396,402.882142,1156.813414,0.000000,0.589689,-0.002725,0.013024,-0.807520
1532402930754854,402.867239,1156.768437,0.000000,0.589701,-0.002740,0.013103,-0.807511
1532402930755690,402.865307,1156.762607,0.000000,0.589702,-0.002743,0.013113,-0.807509
1532402930762460,402.849655,1156.715391,0.000000,0.589717,-0.002760,0.013197,-0.807497
1532402930770339,402.831523,1156.660529,0.000000,0.589739,-0.002772,0.013290,-0.807480
1532402930777893,402.814171,1156.607971,0.000000,0.589763,-0.002757,0.013366,-0.807461
1532402930780409,402.808389,1156.590466,0.000000,0.589771,-0.002752,0.013391,-0.807455
1532402930781540,402.805790,1156.582597,0.000000,0.589774,-0.002751,0.013404,-0.807452
1532402930787525,402.792188,1156.541136,0.000000,0.589801,-0.002746,0.013474,-0.807431
1532402930788724,402.789528,1156.532905,0.000000,0.589811,-0.002745,0.013489,-0.807424
1532402930797423,402.770231,1156.473188,0.000000,0.589878,-0.002756,0.013620,-0.807373
1532402930798183,402.767520,1156.466806,0.000000,0.589825,-0.002756,0.013631,-0.807411
1532402930809500,402.743472,1156.390332,0.000000,0.589970,-0.002738,0.013818,-0.807303
1532402930830717,402.696643,1156.245364,0.000000,0.590129,-0.002686,0.014165,-0.807181
1532402930848479,402.657665,1156.125030,0.000000,0.590270,-0.002605,0.014382,-0.807074
1532402930850194,402.653927,1156.113466,0.000000,0.590280,-0.002592,0.014397,-0.807066
1532402930851616,402.650815,1156.103848,0.000000,0.590290,-0.002581,0.014410,-0.807058
1532402930854859,402.643718,1156.081912,0.000000,0.590314,-0.002556,0.014439,-0.807041
1532402930857804,402.637273,1156.061992,0.000000,0.590335,-0.002533,0.014465,-0.807025
1532402930862460,402.627084,1156.030499,0.000000,0.590369,-0.002487,0.014491,-0.807000
1532402930870339,402.609872,1155.977231,0.000000,0.590429,-0.002398,0.014525,-0.806956
1532402930877893,402.593386,1155.926171,0.000000,0.590487,-0.002292,0.014544,-0.806913
1532402930884559,402.578841,1155.881112,0.000000,0.590539,-0.002207,0.014556,-0.806875
1532402930887525,402.572351,1155.860973,0.000000,0.590551,-0.002172,0.014560,-0.806866
1532402930897423,402.550662,1155.793661,0.000000,0.590579,-0.002057,0.014562,-0.806846
1532402930898290,402.548761,1155.787765,0.000000,0.590581,-0.002047,0.014562,-0.806844
1532402930904844,402.534394,1155.743195,0.000000,0.590600,-0.001976,0.014567,-0.806831
1532402930910683,402.521630,1155.703548,0.000000,0.590617,-0.001915,0.014573,-0.806818
1532402930912460,402.517747,1155.691485,0.000000,0.590622,-0.001896,0.014575,-0.806815
1532402930920339,402.500523,1155.638000,0.000000,0.590645,-0.001814,0.014582,-0.806798
1532402930925609,402.488996,1155.602221,0.000000,0.590661,-0.001762,0.014586,-0.806786
1532402930925611,402.488991,1155.602207,0.000000,0.590661,-0.001762,0.014586,-0.806786
